318.139960	1138.138436	48.584612
319.072580	1137.465259	48.631205
319.997780	1139.264220	48.677187
320.926100	1140.938872	48.723580
321.852960	1143.578824	48.770130
323.011360	1147.184474	48.828157
323.945020	1144.116534	48.874699
324.869860	1147.787162	48.920852
325.804600	1151.874114	48.967685
326.738320	1153.582836	49.014320
327.665380	1152.054680	49.060442
328.583920	1155.015919	49.107627
329.538240	1157.922912	49.154519
330.471960	1158.387387	49.201044
331.401060	1160.022483	49.247659
332.340060	1160.962006	49.294470
333.272120	1163.750952	49.341213
334.204480	1165.015888	49.387833
335.133900	1170.824447	49.434767
336.077100	1173.994809	49.481503
337.010460	1175.034779	49.528056
338.056720	1178.023467	49.580300
338.994340	1178.753318	49.627092
339.923100	1180.903395	49.673798
340.854300	1182.538146	49.720173
341.804460	1181.670051	49.771787
343.040140	1184.276796	49.829225
343.967980	1187.275253	49.878473
344.950220	1189.045171	49.925115
345.882820	1191.314545	49.971689
346.814540	1193.479982	50.027456
348.060800	1194.280864	50.080544
348.988680	1197.836092	50.126746
349.931740	1200.751452	50.174203
350.863800	1201.444583	50.220622
351.796200	1202.799543	50.267113
352.722580	1208.232294	50.325137
353.883820	1209.209902	50.371912
354.818920	1209.416730	50.419023
355.762120	1213.526167	50.465633
356.693840	1219.887977	50.512028
357.620100	1223.040031	50.558274
358.549380	1223.186819	50.605002
359.482660	1226.140062	50.651666
360.414300	1227.802369	50.698602
361.353340	1229.106089	50.745479
362.290660	1230.663735	50.792075
363.309400	1232.195354	50.842908
364.241700	1233.793531	50.889482
365.170740	1235.597233	50.936210
366.106760	1235.504579	50.982696
367.033720	1239.323362	51.029147
368.074480	1241.989218	51.081041
369.002160	1242.785084	51.127927
369.939640	1243.515392	51.174381
370.870240	1246.590178	51.221033
371.806160	1247.077588	51.267680
372.732880	1248.059876	51.313915
373.660420	1248.049432	51.360242
374.609060	1252.696005	51.408199
375.544540	1252.514337	51.454701
376.471760	1251.893490	51.501048
377.399060	1255.801503	51.547538
378.352620	1256.702782	51.594877
379.282940	1260.722181	51.641586
380.213500	1261.003820	51.687862
381.150520	1266.730955	51.734976
382.081660	1269.924982	51.781468
383.071100	1269.581762	51.831109
383.997540	1270.134504	51.877176
384.942640	1272.688310	51.924662
385.872260	1274.730556	51.971031
386.808680	1275.542965	52.017771
387.736700	1277.926839	52.065201
388.682980	1279.669439	52.111322
389.607120	1282.876466	52.157838
390.539320	1281.042879	52.204579
391.471220	1282.613413	52.251016
392.411000	1284.998503	52.297802
393.340020	1286.894879	52.344540
394.293540	1286.770968	52.392051
395.223300	1287.778951	52.438718
396.156960	1289.951331	52.485318
397.090780	1292.092851	52.531935
398.165460	1292.936863	52.585812
399.101600	1296.489489	52.632478
400.031920	1297.628434	52.679079
